connector_evse_id,station_name,station_address,station_postal_code,station_coordinates_lat,station_coordinates_lon,station_brand,totEnergy,totSessions,totCost,Potenza (kW),Station Città,Ricavi totali (€) (IVA esclusa),Tempo Totale (min),denominazione_regione,EV_percentage_per_region
IT*F2X*EF2XITP4102*2,Area di Servizio - Calaggio Sud,A16 Autostrada dei due Mari,83059,41.064701,15.314212,alpitronic GmbH,8754.560999999996,289,5954.08,300.0,Vallata,6398.8,7462.0,Campania,0.0206
IT*F2X*EF2XITP4002*1,Area di Servizio - Calaggio Nord,A16 Autostrada dei due Mari,83059,41.066723,15.316047,alpitronic GmbH,22403.182,680,15215.18,300.0,Vallata,11542.38,13185.0,Campania,0.0206
IT*F2X*EF2XITP4002*2,Area di Servizio - Calaggio Nord,A16 Autostrada dei due Mari,83059,41.066723,15.316047,alpitronic GmbH,12399.268999999998,376,8431.55,300.0,Vallata,5571.89,6848.0,Campania,0.0206
IT*F2X*EF2XITCOLMI04*1,COLUMBUS - 04,Via Michelangelo Buonarroti,20145,45.472812,9.155885,UNKNOWN,178.639,5,99.27,,,,,Piemonte,0.0732
IT*F2X*EF2XITCOLMI04*2,COLUMBUS - 04,Via Michelangelo Buonarroti,20145,45.472812,9.155885,UNKNOWN,335.977,16,232.08,,,,,Piemonte,0.0732
IT*F2X*EF2XITCOLMI05*1,COLUMBUS - 05,Via Michelangelo Buonarroti,20145,45.472782,9.155957,UNKNOWN,270.311,9,124.29,,,,,Piemonte,0.0732
IT*F2X*EF2XITCOLMI05*2,COLUMBUS - 05,Via Michelangelo Buonarroti,20145,45.472782,9.155957,UNKNOWN,126.606,6,56.98,,,,,Piemonte,0.0732
IT*F2X*EF2XITH3003*1,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762401,8.810946,UNKNOWN,915.068,34,622.25,,,,,Lombardia,0.0767
IT*F2X*EF2XITY3151*1,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.608516,12.29713,EVTEC,1472.5780000000009,83,809.93,62.5,Casale sul Sile,557.51,1456.0,Veneto,0.062
IT*F2X*EF2XITY3151*2,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.608516,12.29713,EVTEC,89.21099999999998,11,49.06,62.5,Casale sul Sile,58.83,283.0,Veneto,0.062
IT*F2X*EF2XITY3151*3,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.608516,12.29713,EVTEC,0.0,0,0.0,22.0,Casale sul Sile,47.91,799.0,Veneto,0.062
IT*F2X*EF2XITCOLMI06*1,COLUMBUS - 06,Via Michelangelo Buonarroti,20145,45.472776,9.15579,UNKNOWN,158.884,6,78.14,,,,,Piemonte,0.0732
IT*F2X*EF2XITH3003*2,Area di Servizio - Brughiera Est,Autostrada dei laghi,21040,45.762401,8.810946,UNKNOWN,3509.835000000001,40,2390.76,,,,,Lombardia,0.0767
IT*F2X*EF2XITMXPC01*1,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624652,8.711917,alpitronic GmbH,20987.62299999998,654,14396.49,300.0,Ferno,9726.43,15375.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC01*2,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624652,8.711917,alpitronic GmbH,40094.8,1396,27370.84,300.0,Ferno,20009.16,32047.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC02*1,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.62473,8.711995,alpitronic GmbH,24964.813,810,17276.38,300.0,Ferno,12833.48,20852.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC02*2,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.62473,8.711995,alpitronic GmbH,43730.71400000003,1535,29836.03,300.0,Ferno,23048.1,38546.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC03*1,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624778,8.712048,alpitronic GmbH,29138.028999999984,967,19950.46,300.0,Ferno,14398.74,23800.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC03*2,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624778,8.712048,alpitronic GmbH,34586.85499999993,1173,23597.35,300.0,Ferno,18441.08,30151.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC51*1,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624853,8.712122,EVTEC,4872.956000000001,205,2892.7,62.5,Ferno,1162.85,3055.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC51*2,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624853,8.712122,EVTEC,510.72999999999985,32,287.81,62.5,Ferno,245.49,1044.0,Lombardia,0.0767
IT*F2X*EF2XITMXPC51*3,Aeroporto - Malpensa Commerciale,Malpensa Aeroporto,21010,45.624853,8.712122,EVTEC,3327.841,427,1521.28,22.0,Ferno,729.58,25902.0,Lombardia,0.0767
IT*F2X*EF2XITB4603*1,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496848,13.683229,alpitronic GmbH,3528.0419999999986,119,2388.27,,,,,Lazio,0.0694
IT*F2X*EF2XITB4603*2,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496848,13.683229,alpitronic GmbH,3248.876999999999,93,2217.34,,,,,Lazio,0.0694
IT*F2X*EF2XITZ9902*1,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58289,11.52261,alpitronic GmbH,26099.95600000004,770,17709.81,300.0,San Giovanni Valdarno,18644.21,21871.0,Toscana,0.0877
IT*F2X*EF2XITZ9902*2,Area di Servizio - Arno Est,A1 - Autostrada del Sole,52027,43.58289,11.52261,alpitronic GmbH,23142.323999999997,679,15708.87,300.0,San Giovanni Valdarno,15868.44,19085.0,Toscana,0.0877
IT*F2X*EF2XITB4604*1,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496838,13.683253,alpitronic GmbH,994.607,34,676.33,,,,,Lazio,0.0694
IT*F2X*EF2XITB4604*2,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496838,13.683253,alpitronic GmbH,3700.9129999999977,116,2517.41,,,,,Lazio,0.0694
IT*F2X*EF2XITO4502*1,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095803,16.769734,alpitronic GmbH,9978.264000000006,343,6785.3,300.0,Modugno,5511.76,6440.0,Puglia,0.0246
IT*F2X*EF2XITN5651*1,Area di Servizio - Conero Ovest,A14 - Autostrada Adriatica,60026,43.481079,13.594935,EVTEC,1041.155,52,572.63,62.5,Numana,871.45,2096.0,Marche,0.0407
IT*F2X*EF2XITO4502*2,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095803,16.769734,alpitronic GmbH,13191.801999999998,386,8970.43,300.0,Modugno,7400.77,8129.0,Puglia,0.0246
IT*F2X*EF2XITL9001*1,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393379,9.046716,alpitronic GmbH,24165.28799999998,772,16402.56,300.0,Genova,14154.59,16316.0,Liguria,0.0664
IT*F2X*EF2XITL9001*2,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393379,9.046716,alpitronic GmbH,16861.886000000013,510,11466.1,300.0,Genova,8878.37,10568.0,Liguria,0.0664
IT*F2X*EF2XITL9002*1,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393371,9.046653,alpitronic GmbH,28519.500000000025,997,19405.74,300.0,Genova,17488.55,20517.0,Liguria,0.0664
IT*F2X*EF2XITL9002*2,Area di Servizio - Sant'Ilario Nord,A12 Autostrada Azzurra,16167,44.393371,9.046653,alpitronic GmbH,30628.40400000001,945,20827.7,300.0,Genova,18170.97,21703.0,Liguria,0.0664
IT*F2X*EF2XITX2101*1,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.59224,8.664714,alpitronic GmbH,29070.73599999998,925,19771.07,300.0,Belforte Monferrato,17410.97,20832.0,Piemonte,0.0732
IT*F2X*EF2XITX2101*2,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.59224,8.664714,alpitronic GmbH,39813.38799999993,1122,27075.92,300.0,Belforte Monferrato,20348.92,24016.0,Piemonte,0.0732
IT*F2X*EF2XITX2102*1,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.592282,8.664741,alpitronic GmbH,41888.868000000046,1284,28497.8,300.0,Belforte Monferrato,24082.03,28103.0,Piemonte,0.0732
IT*F2X*EF2XITX2102*2,Area di Servizio - Stura Ovest,A26 - Autostrada dei Trafori,15070,44.592282,8.664741,alpitronic GmbH,50862.25199999997,1495,34600.04,300.0,Belforte Monferrato,27538.25,32406.0,Piemonte,0.0732
IT*F2X*EF2XITD1101*1,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.54796,9.206374,UNKNOWN,10630.499000000002,415,7232.02,300.0,Cinisello Balsamo,3077.5,3926.0,Lombardia,0.0767
IT*F2X*EF2XITD1101*2,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.54796,9.206374,UNKNOWN,16207.113000000008,540,11022.85,300.0,Cinisello Balsamo,4013.06,5170.0,Lombardia,0.0767
IT*F2X*EF2XITD1102*1,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.54801,9.206341,UNKNOWN,16512.483000000004,557,11262.62,300.0,Cinisello Balsamo,4928.05,5984.0,Lombardia,0.0767
IT*F2X*EF2XITD1102*2,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.54801,9.206341,UNKNOWN,9163.843000000004,307,6251.08,300.0,Cinisello Balsamo,2498.6,3158.0,Lombardia,0.0767
IT*F2X*EF2XITD1151*1,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.547907,9.2064,UNKNOWN,2236.1460000000006,109,1229.93,62.5,Cinisello Balsamo,425.92,1077.0,Lombardia,0.0767
IT*F2X*EF2XITD1151*2,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.547907,9.2064,UNKNOWN,272.25499999999994,20,149.76,62.5,Cinisello Balsamo,83.99,279.0,Lombardia,0.0767
IT*F2X*EF2XITD1151*3,Area di Servizio - Lambro Sud,A4 Torino - Trieste,20092,45.547907,9.2064,UNKNOWN,584.6109999999998,89,263.06,22.0,Cinisello Balsamo,152.56,1736.0,Lombardia,0.0767
IT*F2X*EF2XITA1103*1,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321034,9.375245,alpitronic GmbH,7353.597999999998,215,4975.06,,,,,Lombardia,0.0767
IT*F2X*EF2XITA1103*2,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321034,9.375245,alpitronic GmbH,6628.2249999999985,185,4511.42,,,,,Lombardia,0.0767
IT*F2X*EF2XITI1151*1,Area di Servizio - Lario Ovest,A9 Autostrada dei laghi,22071,45.729891,9.028302,EVTEC,3400.663,165,1880.69,62.5,Cadorago,1971.16,4629.0,Lombardia,0.0767
IT*F2X*EF2XITI1151*2,Area di Servizio - Lario Ovest,A9 Autostrada dei laghi,22071,45.729891,9.028302,EVTEC,371.707,27,203.37,62.5,Cadorago,242.34,841.0,Lombardia,0.0767
IT*F2X*EF2XITI1151*3,Area di Servizio - Lario Ovest,A9 Autostrada dei laghi,22071,45.729891,9.028302,EVTEC,713.0720000000003,146,320.89,22.0,Cadorago,245.7,4252.0,Lombardia,0.0767
IT*F2X*EF2XITA1104*1,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321055,9.375276,alpitronic GmbH,9716.230999999998,300,6584.79,,,,,Lombardia,0.0767
IT*F2X*EF2XITA1104*2,Area di Servizio - San Zenone al Lambro Ovest,A1 - Autostrada del Sole,20070,45.321055,9.375276,alpitronic GmbH,8840.431,249,6031.03,,,,,Lombardia,0.0767
IT*F2X*EF2XITN5101*1,Area di Servizio - Esino Ovest,Autostrada Adriatica,60033,43.627041,13.333977,alpitronic GmbH,28368.950999999994,883,19274.93,300.0,Chiaravalle,3329.02,3991.0,Marche,0.0407
IT*F2X*EF2XITN5101*2,Area di Servizio - Esino Ovest,Autostrada Adriatica,60033,43.627041,13.333977,alpitronic GmbH,19305.665999999994,541,13151.91,300.0,Chiaravalle,2452.66,2591.0,Marche,0.0407
IT*F2X*EF2XITN5102*1,Area di Servizio - Esino Ovest,Autostrada Adriatica,60033,43.627042,13.334019,alpitronic GmbH,24633.37,751,16760.64,300.0,Chiaravalle,3866.43,4283.0,Marche,0.0407
IT*F2X*EF2XITN5102*2,Area di Servizio - Esino Ovest,Autostrada Adriatica,60033,43.627042,13.334019,alpitronic GmbH,24939.34299999999,745,16957.45,300.0,Chiaravalle,2729.0299999999997,3154.0,Marche,0.0407
IT*F2X*EF2XITN5151*1,Area di Servizio - Esino Ovest,Autostrada Adriatica,60033,43.627101,13.333993,EVTEC,2278.0659999999993,120,1252.93,62.5,Chiaravalle,147.21,356.0,Marche,0.0407
IT*F2X*EF2XITN5151*2,Area di Servizio - Esino Ovest,Autostrada Adriatica,60033,43.627101,13.333993,EVTEC,303.802,17,167.09,62.5,Chiaravalle,66.34,268.0,Marche,0.0407
IT*F2X*EF2XITB0601*1,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316708,12.491263,alpitronic GmbH,22588.307999999994,783,15300.76,300.0,Magliana Sabina,4465.52,5377.0,Lazio,0.0694
IT*F2X*EF2XITB0601*2,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316708,12.491263,alpitronic GmbH,16465.083999999988,534,11167.36,300.0,Magliana Sabina,2800.0,3516.0,Lazio,0.0694
IT*F2X*EF2XITB0602*1,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316641,12.491271,alpitronic GmbH,23780.104000000018,842,16069.24,300.0,Magliana Sabina,4793.49,5521.0,Lazio,0.0694
IT*F2X*EF2XITB0602*2,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316641,12.491271,alpitronic GmbH,20902.140000000003,698,14098.97,300.0,Magliana Sabina,3391.27,3755.0,Lazio,0.0694
IT*F2X*EF2XITD5101*1,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532563,10.148351,alpitronic GmbH,49977.95600000002,1752,34004.07,300.0,Roncadelle,30915.36,36013.0,Lombardia,0.0767
IT*F2X*EF2XITD5101*2,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532563,10.148351,alpitronic GmbH,45114.93200000005,1491,30688.02,300.0,Roncadelle,23144.37,28581.0,Lombardia,0.0767
IT*F2X*EF2XITD5102*1,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532517,10.148412,alpitronic GmbH,55984.13600000014,2057,38073.02,300.0,Roncadelle,41988.1,52189.0,Lombardia,0.0767
IT*F2X*EF2XITD5102*2,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532517,10.148412,alpitronic GmbH,55547.51199999998,1913,37792.34,300.0,Roncadelle,28709.86,35976.0,Lombardia,0.0767
IT*F2X*EF2XITB0651*1,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316708,12.491263,EVTEC,2038.2120000000004,91,1122.69,62.5,Magliana Sabina,120.64,325.0,Lazio,0.0694
IT*F2X*EF2XITB0651*2,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316708,12.491263,EVTEC,219.01300000000003,18,120.47,62.5,Magliana Sabina,27.66,125.0,Lazio,0.0694
IT*F2X*EF2XITB0651*3,Area di Servizio - Flaminia Ovest,Autostrada del Sole,2046,42.316708,12.491263,EVTEC,535.4339999999999,130,240.97,22.0,Magliana Sabina,72.85000000000001,932.0,Lazio,0.0694
IT*F2X*EF2XITD5151*1,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532713,10.148356,EVTEC,4830.839999999998,261,2656.93,62.5,Roncadelle,1670.6,4044.0,Lombardia,0.0767
IT*F2X*EF2XITD5151*2,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532713,10.148356,EVTEC,1331.6230000000005,100,727.72,62.5,Roncadelle,579.09,2037.0,Lombardia,0.0767
IT*F2X*EF2XITD5151*3,Area di Servizio - Valtrompia Sud,A4 Torino - Trieste,25030,45.532713,10.148356,EVTEC,1059.85,191,477.15,22.0,Roncadelle,445.97,6444.0,Lombardia,0.0767
IT*F2X*EF2XITD5001*1,Area di Servizio - Valtrompia Nord,A4 Torino - Trieste,25030,45.532591,10.151154,alpitronic GmbH,50767.46400000005,1968,34545.2,300.0,Roncadelle,33004.86,35096.0,Lombardia,0.0767
IT*F2X*EF2XITD5001*2,Area di Servizio - Valtrompia Nord,A4 Torino - Trieste,25030,45.532591,10.151154,alpitronic GmbH,54109.943999999974,1775,36765.98,300.0,Roncadelle,31863.2,34832.0,Lombardia,0.0767
IT*F2X*EF2XITD5002*2,Area di Servizio - Valtrompia Nord,A4 Torino - Trieste,25030,45.532573,10.151184,alpitronic GmbH,58958.21600000006,1948,40093.27,300.0,Roncadelle,34469.89,39944.0,Lombardia,0.0767
IT*F2X*EF2XITD5051*1,Area di Servizio - Valtrompia Nord,A4 Torino - Trieste,25030,45.532702,10.151009,EVTEC,4845.4429999999975,269,2673.85,62.5,Roncadelle,1691.75,3870.0,Lombardia,0.0767
IT*F2X*EF2XITD5051*2,Area di Servizio - Valtrompia Nord,A4 Torino - Trieste,25030,45.532702,10.151009,EVTEC,2124.211,95,1166.95,62.5,Roncadelle,599.47,1854.0,Lombardia,0.0767
IT*F2X*EF2XITD5051*3,Area di Servizio - Valtrompia Nord,A4 Torino - Trieste,25030,45.532702,10.151009,EVTEC,664.8699999999998,103,299.16,22.0,Roncadelle,366.93,4405.0,Lombardia,0.0767
IT*F2X*EF2XITK1151*1,Area di Servizio - Peretola Sud,Autostrada Firenze-Mare,50019,43.818793,11.172242,EVTEC,1598.5759999999998,89,879.21,62.5,Sesto Fiorentino,374.56,1008.0,Toscana,0.0877
IT*F2X*EF2XITK1151*2,Area di Servizio - Peretola Sud,Autostrada Firenze-Mare,50019,43.818793,11.172242,EVTEC,1096.269,68,605.65,62.5,Sesto Fiorentino,244.24,824.0,Toscana,0.0877
IT*F2X*EF2XITN9001*1,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200565,14.563543,alpitronic GmbH,18080.060000000005,514,12313.19,300.0,Torino di Sangro,3554.65,4098.0,Abruzzo,0.0374
IT*F2X*EF2XITN9001*2,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200565,14.563543,alpitronic GmbH,16970.163000000004,456,11495.91,300.0,Torino di Sangro,3110.2,3546.0,Abruzzo,0.0374
IT*F2X*EF2XITK1151*3,Area di Servizio - Peretola Sud,Autostrada Firenze-Mare,50019,43.818793,11.172242,EVTEC,251.389,41,113.12,22.0,Sesto Fiorentino,162.14,2276.0,Toscana,0.0877
IT*F2X*EF2XITN9002*1,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200441,14.56358,alpitronic GmbH,12781.371999999992,349,8691.39,300.0,Torino di Sangro,2359.01,2543.0,Abruzzo,0.0374
IT*F2X*EF2XITN9002*2,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200441,14.56358,alpitronic GmbH,8511.592000000004,215,5743.09,300.0,Torino di Sangro,1332.18,1527.0,Abruzzo,0.0374
IT*F2X*EF2XITN9051*1,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200565,14.563543,EVTEC,2853.4269999999997,131,1572.38,62.5,Torino di Sangro,191.68,443.0,Abruzzo,0.0374
IT*F2X*EF2XITN9051*2,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200565,14.563543,EVTEC,467.02300000000014,36,256.85,62.5,Torino di Sangro,55.63,137.0,Abruzzo,0.0374
IT*F2X*EF2XITN9051*3,Area di Servizio - Sangro Est,A14 - Autostrada Adriatica,66020,42.200565,14.563543,EVTEC,269.38699999999994,39,121.24,22.0,Torino di Sangro,20.07,342.0,Abruzzo,0.0374
IT*F2X*EF2XITL2051*1,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.031206,11.963229,EVTEC,7391.832000000002,404,4041.22,62.5,Tolfa,2416.4,5810.0,Lazio,0.0694
IT*F2X*EF2XITL2051*2,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.031206,11.963229,EVTEC,139.781,13,76.88,62.5,Tolfa,103.93,332.0,Lazio,0.0694
IT*F2X*EF2XITY3101*1,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.60822,12.29714,alpitronic GmbH,16891.79800000001,639,11494.89,300.0,Casale sul Sile,11073.19,12828.0,Veneto,0.062
IT*F2X*EF2XITY3101*2,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.60822,12.29714,alpitronic GmbH,13488.303999999996,452,9143.97,300.0,Casale sul Sile,7838.24,8984.0,Veneto,0.062
IT*F2X*EF2XITY3102*1,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.608097,12.297046,alpitronic GmbH,14924.81899999998,547,10148.96,300.0,Casale sul Sile,8814.13,9795.0,Veneto,0.062
IT*F2X*EF2XITY3102*2,Area di Servizio - Sile Ovest,A27 - Autostrada d'Alemagna,31032,45.608097,12.297046,alpitronic GmbH,13160.588,485,8961.17,300.0,Casale sul Sile,7080.17,8493.0,Veneto,0.062
IT*F2X*EF2XITL2051*3,Area di Servizio - Tirreno Est,A12 civitavecchia - Roma,59,42.031206,11.963229,EVTEC,727.1830000000002,119,327.24,22.0,Tolfa,241.89,2818.0,Lazio,0.0694
IT*F2X*EF2XITO4501*1,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095737,16.769807,alpitronic GmbH,20649.127999999982,600,14049.4,300.0,Modugno,11924.12,13510.0,Puglia,0.0246
IT*F2X*EF2XITO4501*2,Area di Servizio - Murge Est,A14 - Autostrada Adriatica,70026,41.095737,16.769807,alpitronic GmbH,12500.797000000004,367,8539.48,300.0,Modugno,6570.29,7748.0,Puglia,0.0246
IT*F2X*EF2XITA5551*1,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831825,11.160121,EVTEC,2580.406,118,1419.26,62.5,Firenze,1178.36,2793.0,Toscana,0.0877
IT*F2X*EF2XITA5551*2,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831825,11.160121,EVTEC,510.265,39,280.82,62.5,Firenze,469.3,1612.0,Toscana,0.0877
IT*F2X*EF2XITA5551*3,Area di Servizio - Firenze Nord,Sesto Fiorentino,50019,43.831825,11.160121,EVTEC,297.83200000000005,28,134.68,22.0,Firenze,0.0,1988.0,Toscana,0.0877
IT*F2X*EF2XITN0601*2,Area di Servizio - Pioppa Ovest,Autostrada Adriatica,40069,44.5183,11.21429,alpitronic GmbH,33391.46000000003,954,22695.18,300.0,Zola Predosa,19504.04,22357.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0602*1,Area di Servizio - Pioppa Ovest,Autostrada Adriatica,40069,44.51834,11.21432,alpitronic GmbH,39028.392,1403,26566.78,300.0,Zola Predosa,27738.25,32825.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0602*2,Area di Servizio - Pioppa Ovest,Autostrada Adriatica,40069,44.51834,11.21432,alpitronic GmbH,44084.70399999999,1292,29996.33,300.0,Zola Predosa,25194.65,28863.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0502*1,Area di Servizio - Pioppa Est,A14 - Autostrada Adriatica,40069,44.51956,11.21367,alpitronic GmbH,19202.23199999997,640,13103.12,300.0,Bologna,18552.72,22657.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0502*2,Area di Servizio - Pioppa Est,A14 - Autostrada Adriatica,40069,44.51956,11.21367,alpitronic GmbH,19365.108000000007,569,13176.17,300.0,Bologna,14630.5,17844.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0501*1,Area di Servizio - Pioppa Est,A14 - Autostrada Adriatica,40069,44.51957,11.21374,alpitronic GmbH,25340.53600000002,753,17234.23,300.0,Bologna,27157.79,31940.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITN0501*2,Area di Servizio - Pioppa Est,A14 - Autostrada Adriatica,40069,44.51957,11.21374,alpitronic GmbH,28303.50400000002,823,19250.47,300.0,Bologna,22155.78,27430.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM1102*1,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622627,11.419865,alpitronic GmbH,12502.11900000001,431,8502.59,300.0,Bologna,7801.11,9366.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM1102*2,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622627,11.419865,alpitronic GmbH,18411.380000000016,544,12522.86,300.0,Bologna,10508.83,12383.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM1101*1,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622627,11.419865,alpitronic GmbH,22873.357999999986,825,15559.47,300.0,Bologna,14536.79,17486.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITM1101*2,Area di Servizio - Castel Bentivoglio Ovest,A13 Bologna - Padova,40010,44.622627,11.419865,alpitronic GmbH,10661.794999999996,318,7272.57,300.0,Bologna,5327.36,6671.0,Emilia-Romagna,0.0661
IT*F2X*EF2XITB4602*1,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496869,13.683172,alpitronic GmbH,21484.80400000002,750,14565.36,300.0,Castrocielo,11265.59,14666.0,Lazio,0.0694
IT*F2X*EF2XITB4602*2,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496869,13.683172,alpitronic GmbH,31118.59599999999,1088,21120.67,300.0,Castrocielo,19669.59,24904.0,Lazio,0.0694
IT*F2X*EF2XITB4651*1,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496698,13.683156,EVTEC,3303.9940000000015,160,1841.23,62.5,Castrocielo,1069.18,2503.0,Lazio,0.0694
IT*F2X*EF2XITB4651*2,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496698,13.683156,EVTEC,527.938,39,290.35,62.5,Castrocielo,304.17,1067.0,Lazio,0.0694
IT*F2X*EF2XITB4651*3,Area di Servizio - Casilina Ovest,Autostrada del Sole,3030,41.496698,13.683156,EVTEC,1275.1159999999998,233,571.59,22.0,Castrocielo,493.0,7174.0,Lazio,0.0694
IT*F2X*EF2XITA7104*1,Area di Servizio - Badia al Pino Ovest,A1  Autostrada del Sole,52041,43.407908,11.762877,UNKNOWN,1180.0009999999995,34,810.08,,,,,Toscana,0.0877
IT*F2X*EF2XITA7104*2,Area di Servizio - Badia al Pino Ovest,A1  Autostrada del Sole,52041,43.407908,11.762877,UNKNOWN,2228.801,63,1518.79,,,,,Toscana,0.0877
IT*F2X*EF2XITA7003*1,Area di Servizio - Badia al Pino Est,A1  Autostrada del Sole,52041,43.405467,11.763752,UNKNOWN,3705.5969999999993,99,2519.81,,,,,Toscana,0.0877
IT*F2X*EF2XITA7003*2,Area di Servizio - Badia al Pino Est,A1  Autostrada del Sole,52041,43.405467,11.763752,UNKNOWN,5150.426999999998,132,3502.22,,,,,Toscana,0.0877
IT*F2X*EF2XITA7004*1,Area di Servizio - Badia al Pino Est,A1  Autostrada del Sole,52041,43.405421,11.763815,alpitronic GmbH,6364.339,168,4331.03,,,,,Toscana,0.0877
IT*F2X*EF2XITA7004*2,Area di Servizio - Badia al Pino Est,A1  Autostrada del Sole,52041,43.405421,11.763815,alpitronic GmbH,5289.256000000001,141,3606.59,,,,,Toscana,0.0877
